Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Macau,China,22.1667,113.55,2020-02-04,10,0,0
Ningxia,China,37.2692,106.1655,2020-02-04,34,0,1
Qinghai,China,35.7452,95.9956,2020-02-04,15,0,0
Shaanxi,China,35.1917,108.8701,2020-02-04,142,0,2
Shandong,China,36.3427,118.1498,2020-02-04,275,0,11
Shanghai,China,31.201999999999998,121.4491,2020-02-04,219,1,12
Shanxi,China,37.5777,112.2922,2020-02-04,81,0,4
Sichuan,China,30.6171,102.7103,2020-02-04,282,1,14
Tianjin,China,39.3054,117.323,2020-02-04,67,0,2
Tibet,China,31.6927,88.0924,2020-02-04,1,0,0
Xinjiang,China,41.1129,85.2401,2020-02-04,29,0,0
Yunnan,China,24.974,101.48700000000001,2020-02-04,122,0,5
Zhejiang,China,29.1832,120.0934,2020-02-04,829,0,62
Anhui,China,31.8257,117.2264,2020-02-05,530,0,23
Beijing,China,40.1824,116.4142,2020-02-05,253,1,24
Chongqing,China,30.0572,107.874,2020-02-05,389,2,15
Fujian,China,26.0789,117.9874,2020-02-05,205,0,11
Gansu,China,37.8099,101.0583,2020-02-05,62,0,6
Guangdong,China,23.3417,113.4244,2020-02-05,895,0,49
Guangxi,China,23.8298,108.7881,2020-02-05,150,0,13
Guizhou,China,26.8154,106.8748,2020-02-05,64,1,9
Hainan,China,19.1959,109.7453,2020-02-05,99,1,5
Hebei,China,39.549,116.1306,2020-02-05,135,1,6
Heilongjiang,China,47.861999999999995,127.7615,2020-02-05,190,2,7
Henan,China,33.882,113.61399999999999,2020-02-05,764,2,47
Hong Kong,China,22.3,114.2,2020-02-05,21,1,0
Hubei,China,30.9756,112.2707,2020-02-05,19665,549,633
Hunan,China,27.6104,111.7088,2020-02-05,661,0,54
Inner Mongolia,China,44.0935,113.9448,2020-02-05,42,0,3
Jiangsu,China,32.9711,119.455,2020-02-05,341,0,23
Jiangxi,China,27.614,115.7221,2020-02-05,548,0,27
Jilin,China,43.6661,126.1923,2020-02-05,54,0,2
Liaoning,China,41.2956,122.6085,2020-02-05,89,0,4
Macau,China,22.1667,113.55,2020-02-05,10,0,0
Ningxia,China,37.2692,106.1655,2020-02-05,34,0,1
Qinghai,China,35.7452,95.9956,2020-02-05,17,0,3
Shaanxi,China,35.1917,108.8701,2020-02-05,165,0,6
Shandong,China,36.3427,118.1498,2020-02-05,307,0,15
Shanghai,China,31.201999999999998,121.4491,2020-02-05,243,1,15
Shanxi,China,37.5777,112.2922,2020-02-05,81,0,5
Sichuan,China,30.6171,102.7103,2020-02-05,301,1,24
Tianjin,China,39.3054,117.323,2020-02-05,69,1,2
Tibet,China,31.6927,88.0924,2020-02-05,1,0,0
Xinjiang,China,41.1129,85.2401,2020-02-05,32,0,0
Yunnan,China,24.974,101.48700000000001,2020-02-05,128,0,5
Zhejiang,China,29.1832,120.0934,2020-02-05,895,0,78
Anhui,China,31.8257,117.2264,2020-02-06,591,0,34
Beijing,China,40.1824,116.4142,2020-02-06,274,1,31
Chongqing,China,30.0572,107.874,2020-02-06,411,2,24
Fujian,China,26.0789,117.9874,2020-02-06,215,0,14
Gansu,China,37.8099,101.0583,2020-02-06,62,0,6
Guangdong,China,23.3417,113.4244,2020-02-06,970,0,69
Guangxi,China,23.8298,108.7881,2020-02-06,168,0,14
Guizhou,China,26.8154,106.8748,2020-02-06,71,1,6
Hainan,China,19.1959,109.7453,2020-02-06,106,1,8
Hebei,China,39.549,116.1306,2020-02-06,157,1,13
Heilongjiang,China,47.861999999999995,127.7615,2020-02-06,227,3,8
Henan,China,33.882,113.61399999999999,2020-02-06,851,2,56
Hong Kong,China,22.3,114.2,2020-02-06,24,1,0
Hubei,China,30.9756,112.2707,2020-02-06,22112,618,817
Hunan,China,27.6104,111.7088,2020-02-06,711,0,81
Inner Mongolia,China,44.0935,113.9448,2020-02-06,46,0,4
Jiangsu,China,32.9711,119.455,2020-02-06,373,0,34
Jiangxi,China,27.614,115.7221,2020-02-06,600,0,37
Jilin,China,43.6661,126.1923,2020-02-06,59,0,4
Liaoning,China,41.2956,122.6085,2020-02-06,94,0,5
Macau,China,22.1667,113.55,2020-02-06,10,0,1
Ningxia,China,37.2692,106.1655,2020-02-06,40,0,1
Qinghai,China,35.7452,95.9956,2020-02-06,18,0,3
Shaanxi,China,35.1917,108.8701,2020-02-06,173,0,9
Shandong,China,36.3427,118.1498,2020-02-06,347,0,27
Shanghai,China,31.201999999999998,121.4491,2020-02-06,257,1,25
Shanxi,China,37.5777,112.2922,2020-02-06,96,0,12
Sichuan,China,30.6171,102.7103,2020-02-06,321,1,31
Tianjin,China,39.3054,117.323,2020-02-06,79,1,2
Tibet,China,31.6927,88.0924,2020-02-06,1,0,0
Xinjiang,China,41.1129,85.2401,2020-02-06,36,0,0
Yunnan,China,24.974,101.48700000000001,2020-02-06,133,0,7
Zhejiang,China,29.1832,120.0934,2020-02-06,954,0,94
Anhui,China,31.8257,117.2264,2020-02-07,665,0,47
Beijing,China,40.1824,116.4142,2020-02-07,297,1,33
Chongqing,China,30.0572,107.874,2020-02-07,426,2,31
Fujian,China,26.0789,117.9874,2020-02-07,224,0,20
Gansu,China,37.8099,101.0583,2020-02-07,67,0,9
Guangdong,China,23.3417,113.4244,2020-02-07,1034,1,88
Guangxi,China,23.8298,108.7881,2020-02-07,172,0,17
Guizhou,China,26.8154,106.8748,2020-02-07,81,1,6
Hainan,China,19.1959,109.7453,2020-02-07,117,2,10
Hebei,China,39.549,116.1306,2020-02-07,172,1,22
Heilongjiang,China,47.861999999999995,127.7615,2020-02-07,277,3,12
Henan,China,33.882,113.61399999999999,2020-02-07,914,3,86
Hong Kong,China,22.3,114.2,2020-02-07,25,1,0
Hubei,China,30.9756,112.2707,2020-02-07,24953,699,1115
Hunan,China,27.6104,111.7088,2020-02-07,772,0,112
Inner Mongolia,China,44.0935,113.9448,2020-02-07,50,0,5
Jiangsu,China,32.9711,119.455,2020-02-07,408,0,43
Jiangxi,China,27.614,115.7221,2020-02-07,661,0,45
Jilin,China,43.6661,126.1923,2020-02-07,65,1,4
Liaoning,China,41.2956,122.6085,2020-02-07,99,0,7
Macau,China,22.1667,113.55,2020-02-07,10,0,1
Ningxia,China,37.2692,106.1655,2020-02-07,43,0,5
Qinghai,China,35.7452,95.9956,2020-02-07,18,0,3
Shaanxi,China,35.1917,108.8701,2020-02-07,184,0,17
Shandong,China,36.3427,118.1498,2020-02-07,386,0,37
Shanghai,China,31.201999999999998,121.4491,2020-02-07,277,1,30
Shanxi,China,37.5777,112.2922,2020-02-07,104,0,15
Sichuan,China,30.6171,102.7103,2020-02-07,344,1,42
Tianjin,China,39.3054,117.323,2020-02-07,81,1,2
Tibet,China,31.6927,88.0924,2020-02-07,1,0,0
Xinjiang,China,41.1129,85.2401,2020-02-07,39,0,0
Yunnan,China,24.974,101.48700000000001,2020-02-07,138,0,12
Zhejiang,China,29.1832,120.0934,2020-02-07,1006,0,123
Anhui,China,31.8257,117.2264,2020-02-08,733,0,59
Beijing,China,40.1824,116.4142,2020-02-08,315,2,34
Chongqing,China,30.0572,107.874,2020-02-08,428,2,39
Fujian,China,26.0789,117.9874,2020-02-08,239,0,24
Gansu,China,37.8099,101.0583,2020-02-08,79,1,12
Guangdong,China,23.3417,113.4244,2020-02-08,1095,1,112
Guangxi,China,23.8298,108.7881,2020-02-08,183,0,17
Guizhou,China,26.8154,106.8748,2020-02-08,89,1,7
Hainan,China,19.1959,109.7453,2020-02-08,124,2,14
Hebei,China,39.549,116.1306,2020-02-08,195,1,30
Heilongjiang,China,47.861999999999995,127.7615,2020-02-08,295,5,13
Henan,China,33.882,113.61399999999999,2020-02-08,981,4,116
Hong Kong,China,22.3,114.2,2020-02-08,26,1,0
Hubei,China,30.9756,112.2707,2020-02-08,27100,780,1439
Hunan,China,27.6104,111.7088,2020-02-08,803,1,156
Inner Mongolia,China,44.0935,113.9448,2020-02-08,52,0,5
Jiangsu,China,32.9711,119.455,2020-02-08,439,0,51
Jiangxi,China,27.614,115.7221,2020-02-08,698,0,55
Jilin,China,43.6661,126.1923,2020-02-08,69,1,4
Liaoning,China,41.2956,122.6085,2020-02-08,105,0,8
Macau,China,22.1667,113.55,2020-02-08,10,0,1
Ningxia,China,37.2692,106.1655,2020-02-08,45,0,15
Qinghai,China,35.7452,95.9956,2020-02-08,18,0,3
Shaanxi,China,35.1917,108.8701,2020-02-08,195,0,20
Shandong,China,36.3427,118.1498,2020-02-08,416,0,44
Shanghai,China,31.201999999999998,121.4491,2020-02-08,286,1,41
Shanxi,China,37.5777,112.2922,2020-02-08,115,0,21
Sichuan,China,30.6171,102.7103,2020-02-08,364,1,60
Tianjin,China,39.3054,117.323,2020-02-08,88,1,4
Tibet,China,31.6927,88.0924,2020-02-08,1,0,0
Xinjiang,China,41.1129,85.2401,2020-02-08,42,0,0
Yunnan,China,24.974,101.48700000000001,2020-02-08,138,0,17
Zhejiang,China,29.1832,120.0934,2020-02-08,1048,0,175
Anhui,China,31.8257,117.2264,2020-02-09,779,1,72
Beijing,China,40.1824,116.4142,2020-02-09,326,2,37
Chongqing,China,30.0572,107.874,2020-02-09,468,2,51
Fujian,China,26.0789,117.9874,2020-02-09,250,0,35
Gansu,China,37.8099,101.0583,2020-02-09,83,2,16
Guangdong,China,23.3417,113.4244,2020-02-09,1131,1,141
Guangxi,China,23.8298,108.7881,2020-02-09,195,1,18
Guizhou,China,26.8154,106.8748,2020-02-09,99,1,7
Hainan,China,19.1959,109.7453,2020-02-09,131,3,19
Hebei,China,39.549,116.1306,2020-02-09,206,2,34
Heilongjiang,China,47.861999999999995,127.7615,2020-02-09,307,6,14
Henan,China,33.882,113.61399999999999,2020-02-09,1033,6,153
Hong Kong,China,22.3,114.2,2020-02-09,29,1,0
Hubei,China,30.9756,112.2707,2020-02-09,29631,871,1795
Hunan,China,27.6104,111.7088,2020-02-09,838,1,186
Inner Mongolia,China,44.0935,113.9448,2020-02-09,54,0,5
Jiangsu,China,32.9711,119.455,2020-02-09,468,0,71
Jiangxi,China,27.614,115.7221,2020-02-09,740,0,73
Jilin,China,43.6661,126.1923,2020-02-09,78,1,12
Liaoning,China,41.2956,122.6085,2020-02-09,107,0,12
Macau,China,22.1667,113.55,2020-02-09,10,0,1
Ningxia,China,37.2692,106.1655,2020-02-09,45,0,13
Qinghai,China,35.7452,95.9956,2020-02-09,18,0,3
Shaanxi,China,35.1917,108.8701,2020-02-09,208,0,25
Shandong,China,36.3427,118.1498,2020-02-09,444,1,63
Shanghai,China,31.201999999999998,121.4491,2020-02-09,293,1,44
Shanxi,China,37.5777,112.2922,2020-02-09,119,0,25
Sichuan,China,30.6171,102.7103,2020-02-09,386,1,71
Tianjin,China,39.3054,117.323,2020-02-09,91,1,4
Tibet,China,31.6927,88.0924,2020-02-09,1,0,0
Xinjiang,China,41.1129,85.2401,2020-02-09,45,0,0
Yunnan,China,24.974,101.48700000000001,2020-02-09,141,0,18
Zhejiang,China,29.1832,120.0934,2020-02-09,1075,0,201
Anhui,China,31.8257,117.2264,2020-02-10,830,3,88
Beijing,China,40.1824,116.4142,2020-02-10,337,2,44
Chongqing,China,30.0572,107.874,2020-02-10,486,2,66
Fujian,China,26.0789,117.9874,2020-02-10,261,0,39
Gansu,China,37.8099,101.0583,2020-02-10,83,2,17
Guangdong,China,23.3417,113.4244,2020-02-10,1159,1,167
Guangxi,China,23.8298,108.7881,2020-02-10,210,1,24
Guizhou,China,26.8154,106.8748,2020-02-10,109,1,10
Hainan,China,19.1959,109.7453,2020-02-10,138,3,19
Hebei,China,39.549,116.1306,2020-02-10,218,2,41
Heilongjiang,China,47.861999999999995,127.7615,2020-02-10,331,7,30
Henan,China,33.882,113.61399999999999,2020-02-10,1073,6,191
Hong Kong,China,22.3,114.2,2020-02-10,38,1,0
Hubei,China,30.9756,112.2707,2020-02-10,31728,974,2222
Hunan,China,27.6104,111.7088,2020-02-10,879,1,208
Inner Mongolia,China,44.0935,113.9448,2020-02-10,58,0,5
Jiangsu,China,32.9711,119.455,2020-02-10,492,0,81
Jiangxi,China,27.614,115.7221,2020-02-10,771,1,105
Jilin,China,43.6661,126.1923,2020-02-10,80,1,13
Liaoning,China,41.2956,122.6085,2020-02-10,108,0,13
Macau,China,22.1667,113.55,2020-02-10,10,0,1
Ningxia,China,37.2692,106.1655,2020-02-10,49,0,13
Qinghai,China,35.7452,95.9956,2020-02-10,18,0,3
Shaanxi,China,35.1917,108.8701,2020-02-10,213,0,30
Shandong,China,36.3427,118.1498,2020-02-10,466,1,66
Shanghai,China,31.201999999999998,121.4491,2020-02-10,299,1,48
Shanxi,China,37.5777,112.2922,2020-02-10,119,0,25
Sichuan,China,30.6171,102.7103,2020-02-10,405,1,80
Tianjin,China,39.3054,117.323,2020-02-10,95,1,8
Tibet,China,31.6927,88.0924,2020-02-10,1,0,0
Xinjiang,China,41.1129,85.2401,2020-02-10,49,0,0
Yunnan,China,24.974,101.48700000000001,2020-02-10,149,0,19
Zhejiang,China,29.1832,120.0934,2020-02-10,1092,0,242
Anhui,China,31.8257,117.2264,2020-02-11,860,4,105
Beijing,China,40.1824,116.4142,2020-02-11,342,3,48
Chongqing,China,30.0572,107.874,2020-02-11,505,3,79
Fujian,China,26.0789,117.9874,2020-02-11,267,0,45
Gansu,China,37.8099,101.0583,2020-02-11,86,2,24
Guangdong,China,23.3417,113.4244,2020-02-11,1177,1,212
Guangxi,China,23.8298,108.7881,2020-02-11,215,1,33
Guizhou,China,26.8154,106.8748,2020-02-11,127,1,17
Hainan,China,19.1959,109.7453,2020-02-11,144,3,20
Hebei,China,39.549,116.1306,2020-02-11,239,2,48
Heilongjiang,China,47.861999999999995,127.7615,2020-02-11,360,8,28
Henan,China,33.882,113.61399999999999,2020-02-11,1105,7,218
Hong Kong,China,22.3,114.2,2020-02-11,49,1,0
Hubei,China,30.9756,112.2707,2020-02-11,33366,1068,2639
Hunan,China,27.6104,111.7088,2020-02-11,912,1,247
Inner Mongolia,China,44.0935,113.9448,2020-02-11,58,0,5
Jiangsu,China,32.9711,119.455,2020-02-11,515,0,93
Jiangxi,China,27.614,115.7221,2020-02-11,804,1,128
Jilin,China,43.6661,126.1923,2020-02-11,81,1,18
Liaoning,China,41.2956,122.6085,2020-02-11,111,0,19
Macau,China,22.1667,113.55,2020-02-11,10,0,1
Ningxia,China,37.2692,106.1655,2020-02-11,53,0,22
Qinghai,China,35.7452,95.9956,2020-02-11,18,0,5
Shaanxi,China,35.1917,108.8701,2020-02-11,219,0,32
Shandong,China,36.3427,118.1498,2020-02-11,487,1,80
Shanghai,China,31.201999999999998,121.4491,2020-02-11,303,1,52
Shanxi,China,37.5777,112.2922,2020-02-11,124,0,30
Sichuan,China,30.6171,102.7103,2020-02-11,417,1,85
Tianjin,China,39.3054,117.323,2020-02-11,106,2,10
Tibet,China,31.6927,88.0924,2020-02-11,1,0,0
Xinjiang,China,41.1129,85.2401,2020-02-11,55,0,3
Yunnan,China,24.974,101.48700000000001,2020-02-11,153,0,20
Zhejiang,China,29.1832,120.0934,2020-02-11,1117,0,270
Anhui,China,31.8257,117.2264,2020-02-12,889,4,127
Beijing,China,40.1824,116.4142,2020-02-12,352,3,56
Chongqing,China,30.0572,107.874,2020-02-12,518,3,102
Fujian,China,26.0789,117.9874,2020-02-12,272,0,53
Gansu,China,37.8099,101.0583,2020-02-12,87,2,31
Guangdong,China,23.3417,113.4244,2020-02-12,1219,1,275
Guangxi,China,23.8298,108.7881,2020-02-12,222,1,32
Guizhou,China,26.8154,106.8748,2020-02-12,133,1,18
Hainan,China,19.1959,109.7453,2020-02-12,157,4,27
Hebei,China,39.549,116.1306,2020-02-12,251,2,54
Heilongjiang,China,47.861999999999995,127.7615,2020-02-12,378,8,31
Henan,China,33.882,113.61399999999999,2020-02-12,1135,8,246
Hong Kong,China,22.3,114.2,2020-02-12,50,1,1
Hubei,China,30.9756,112.2707,2020-02-12,33366,1068,2686
Hunan,China,27.6104,111.7088,2020-02-12,946,2,304
Inner Mongolia,China,44.0935,113.9448,2020-02-12,60,0,6
Jiangsu,China,32.9711,119.455,2020-02-12,543,0,125
Jiangxi,China,27.614,115.7221,2020-02-12,844,1,152
Jilin,China,43.6661,126.1923,2020-02-12,83,1,22
Liaoning,China,41.2956,122.6085,2020-02-12,116,1,20
Macau,China,22.1667,113.55,2020-02-12,10,0,2
Ningxia,China,37.2692,106.1655,2020-02-12,58,0,24
Qinghai,China,35.7452,95.9956,2020-02-12,18,0,9
Shaanxi,China,35.1917,108.8701,2020-02-12,225,0,43
Shandong,China,36.3427,118.1498,2020-02-12,497,2,92
Shanghai,China,31.201999999999998,121.4491,2020-02-12,311,1,57
Shanxi,China,37.5777,112.2922,2020-02-12,126,0,33
Sichuan,China,30.6171,102.7103,2020-02-12,436,1,92
Tianjin,China,39.3054,117.323,2020-02-12,112,2,11
Tibet,China,31.6927,88.0924,2020-02-12,1,0,1
Xinjiang,China,41.1129,85.2401,2020-02-12,59,0,3
Yunnan,China,24.974,101.48700000000001,2020-02-12,154,0,26
Zhejiang,China,29.1832,120.0934,2020-02-12,1131,0,321
Anhui,China,31.8257,117.2264,2020-02-13,910,5,157
Beijing,China,40.1824,116.4142,2020-02-13,366,3,69
Chongqing,China,30.0572,107.874,2020-02-13,529,4,128
Fujian,China,26.0789,117.9874,2020-02-13,279,0,57
Gansu,China,37.8099,101.0583,2020-02-13,90,2,39
Guangdong,China,23.3417,113.4244,2020-02-13,1241,2,314
Guangxi,China,23.8298,108.7881,2020-02-13,222,2,33
Guizhou,China,26.8154,106.8748,2020-02-13,135,1,27
Hainan,China,19.1959,109.7453,2020-02-13,157,4,30
Hebei,China,39.549,116.1306,2020-02-13,265,3,68
Heilongjiang,China,47.861999999999995,127.7615,2020-02-13,395,9,33
Henan,China,33.882,113.61399999999999,2020-02-13,1169,10,296
Hong Kong,China,22.3,114.2,2020-02-13,53,1,1
Hubei,China,30.9756,112.2707,2020-02-13,48206,1310,3459
Hunan,China,27.6104,111.7088,2020-02-13,968,2,339
Inner Mongolia,China,44.0935,113.9448,2020-02-13,61,0,6
Jiangsu,China,32.9711,119.455,2020-02-13,570,0,139
Jiangxi,China,27.614,115.7221,2020-02-13,872,1,170
Jilin,China,43.6661,126.1923,2020-02-13,84,1,24
Liaoning,China,41.2956,122.6085,2020-02-13,117,1,22
Macau,China,22.1667,113.55,2020-02-13,10,0,3
Ningxia,China,37.2692,106.1655,2020-02-13,64,0,24
Qinghai,China,35.7452,95.9956,2020-02-13,18,0,11
Shaanxi,China,35.1917,108.8701,2020-02-13,229,0,46
Shandong,China,36.3427,118.1498,2020-02-13,509,2,105
Shanghai,China,31.201999999999998,121.4491,2020-02-13,315,1,62
Shanxi,China,37.5777,112.2922,2020-02-13,126,0,36
Sichuan,China,30.6171,102.7103,2020-02-13,451,1,104
Tianjin,China,39.3054,117.323,2020-02-13,119,3,21
Tibet,China,31.6927,88.0924,2020-02-13,1,0,1
Xinjiang,China,41.1129,85.2401,2020-02-13,63,1,6
Yunnan,China,24.974,101.48700000000001,2020-02-13,156,0,27
Zhejiang,China,29.1832,120.0934,2020-02-13,1145,0,360
Anhui,China,31.8257,117.2264,2020-02-14,934,6,193
Beijing,China,40.1824,116.4142,2020-02-14,372,3,80
Chongqing,China,30.0572,107.874,2020-02-14,537,5,152
Fujian,China,26.0789,117.9874,2020-02-14,281,0,63
Gansu,China,37.8099,101.0583,2020-02-14,90,2,39
Guangdong,China,23.3417,113.4244,2020-02-14,1261,2,362
Guangxi,China,23.8298,108.7881,2020-02-14,226,2,36
Guizhou,China,26.8154,106.8748,2020-02-14,140,1,28
Hainan,China,19.1959,109.7453,2020-02-14,159,4,43
Hebei,China,39.549,116.1306,2020-02-14,283,3,87
Heilongjiang,China,47.861999999999995,127.7615,2020-02-14,419,11,47
Henan,China,33.882,113.61399999999999,2020-02-14,1184,11,357
Hong Kong,China,22.3,114.2,2020-02-14,56,1,1
Hubei,China,30.9756,112.2707,2020-02-14,54406,1457,4774
Hunan,China,27.6104,111.7088,2020-02-14,988,2,364
Inner Mongolia,China,44.0935,113.9448,2020-02-14,65,0,6
Jiangsu,China,32.9711,119.455,2020-02-14,593,0,157
Jiangxi,China,27.614,115.7221,2020-02-14,900,1,187
Jilin,China,43.6661,126.1923,2020-02-14,86,1,25
Liaoning,China,41.2956,122.6085,2020-02-14,119,1,29
Macau,China,22.1667,113.55,2020-02-14,10,0,3
Ningxia,China,37.2692,106.1655,2020-02-14,67,0,24
Qinghai,China,35.7452,95.9956,2020-02-14,18,0,11
Shaanxi,China,35.1917,108.8701,2020-02-14,230,0,54
Shandong,China,36.3427,118.1498,2020-02-14,523,2,136
Shanghai,China,31.201999999999998,121.4491,2020-02-14,318,1,90
Shanxi,China,37.5777,112.2922,2020-02-14,127,0,38
Sichuan,China,30.6171,102.7103,2020-02-14,463,1,114
Tianjin,China,39.3054,117.323,2020-02-14,120,3,31
Tibet,China,31.6927,88.0924,2020-02-14,1,0,1
Xinjiang,China,41.1129,85.2401,2020-02-14,65,1,6
Yunnan,China,24.974,101.48700000000001,2020-02-14,162,0,36
Zhejiang,China,29.1832,120.0934,2020-02-14,1155,0,403
Anhui,China,31.8257,117.2264,2020-02-15,950,6,221
Beijing,China,40.1824,116.4142,2020-02-15,375,4,98
Chongqing,China,30.0572,107.874,2020-02-15,544,5,184
Fujian,China,26.0789,117.9874,2020-02-15,285,0,71
Gansu,China,37.8099,101.0583,2020-02-15,90,2,49
Guangdong,China,23.3417,113.4244,2020-02-15,1294,2,410
Guangxi,China,23.8298,108.7881,2020-02-15,235,2,44
Guizhou,China,26.8154,106.8748,2020-02-15,143,1,41
Hainan,China,19.1959,109.7453,2020-02-15,162,4,39
Hebei,China,39.549,116.1306,2020-02-15,291,3,101
Heilongjiang,China,47.861999999999995,127.7615,2020-02-15,425,11,68
Henan,China,33.882,113.61399999999999,2020-02-15,1212,13,391
Hong Kong,China,22.3,114.2,2020-02-15,56,1,1
Hubei,China,30.9756,112.2707,2020-02-15,56249,1596,5623
Hunan,China,27.6104,111.7088,2020-02-15,1001,2,425
Inner Mongolia,China,44.0935,113.9448,2020-02-15,68,0,7
Jiangsu,China,32.9711,119.455,2020-02-15,604,0,186
Jiangxi,China,27.614,115.7221,2020-02-15,913,1,210
Jilin,China,43.6661,126.1923,2020-02-15,88,1,26
Liaoning,China,41.2956,122.6085,2020-02-15,119,1,31
Macau,China,22.1667,113.55,2020-02-15,10,0,3
Ningxia,China,37.2692,106.1655,2020-02-15,70,0,33
Qinghai,China,35.7452,95.9956,2020-02-15,18,0,13
Shaanxi,China,35.1917,108.8701,2020-02-15,232,0,60
Shandong,China,36.3427,118.1498,2020-02-15,532,2,156
Shanghai,China,31.201999999999998,121.4491,2020-02-15,326,1,124
Shanxi,China,37.5777,112.2922,2020-02-15,128,0,46
Sichuan,China,30.6171,102.7103,2020-02-15,470,1,119
Tianjin,China,39.3054,117.323,2020-02-15,122,3,37
Tibet,China,31.6927,88.0924,2020-02-15,1,0,1
Xinjiang,China,41.1129,85.2401,2020-02-15,70,1,10
Yunnan,China,24.974,101.48700000000001,2020-02-15,168,0,42
Zhejiang,China,29.1832,120.0934,2020-02-15,1162,0,428
Anhui,China,31.8257,117.2264,2020-02-16,962,6,255
Beijing,China,40.1824,116.4142,2020-02-16,380,4,108
Chongqing,China,30.0572,107.874,2020-02-16,551,5,207
Fujian,China,26.0789,117.9874,2020-02-16,287,0,82
Gansu,China,37.8099,101.0583,2020-02-16,90,2,54
Guangdong,China,23.3417,113.4244,2020-02-16,1316,2,465
Guangxi,China,23.8298,108.7881,2020-02-16,237,2,49
Guizhou,China,26.8154,106.8748,2020-02-16,144,1,46
Hainan,China,19.1959,109.7453,2020-02-16,162,4,52
Hebei,China,39.549,116.1306,2020-02-16,300,3,105
Heilongjiang,China,47.861999999999995,127.7615,2020-02-16,445,11,79
Henan,China,33.882,113.61399999999999,2020-02-16,1231,13,440
Hong Kong,China,22.3,114.2,2020-02-16,57,1,2
Hubei,China,30.9756,112.2707,2020-02-16,58182,1696,6639
Hunan,China,27.6104,111.7088,2020-02-16,1004,3,464
Inner Mongolia,China,44.0935,113.9448,2020-02-16,70,0,8
Jiangsu,China,32.9711,119.455,2020-02-16,617,0,218
Jiangxi,China,27.614,115.7221,2020-02-16,925,1,240
Jilin,China,43.6661,126.1923,2020-02-16,89,1,30
Liaoning,China,41.2956,122.6085,2020-02-16,121,1,40
Macau,China,22.1667,113.55,2020-02-16,10,0,5
Ningxia,China,37.2692,106.1655,2020-02-16,70,0,33
Qinghai,China,35.7452,95.9956,2020-02-16,18,0,13
Shaanxi,China,35.1917,108.8701,2020-02-16,236,0,71
Shandong,China,36.3427,118.1498,2020-02-16,537,2,173
Shanghai,China,31.201999999999998,121.4491,2020-02-16,328,1,140
Shanxi,China,37.5777,112.2922,2020-02-16,129,0,50
Sichuan,China,30.6171,102.7103,2020-02-16,481,3,131
Tianjin,China,39.3054,117.323,2020-02-16,124,3,45
Tibet,China,31.6927,88.0924,2020-02-16,1,0,1
Xinjiang,China,41.1129,85.2401,2020-02-16,71,1,12
Yunnan,China,24.974,101.48700000000001,2020-02-16,171,0,42
Zhejiang,China,29.1832,120.0934,2020-02-16,1167,0,456
Anhui,China,31.8257,117.2264,2020-02-17,973,6,280
Beijing,China,40.1824,116.4142,2020-02-17,381,4,114
Chongqing,China,30.0572,107.874,2020-02-17,553,5,225
Fujian,China,26.0789,117.9874,2020-02-17,290,0,90
Gansu,China,37.8099,101.0583,2020-02-17,91,2,58
Guangdong,China,23.3417,113.4244,2020-02-17,1322,4,524
Guangxi,China,23.8298,108.7881,2020-02-17,238,2,53
Guizhou,China,26.8154,106.8748,2020-02-17,146,1,57
Hainan,China,19.1959,109.7453,2020-02-17,163,4,59
Hebei,China,39.549,116.1306,2020-02-17,301,3,122
Heilongjiang,China,47.861999999999995,127.7615,2020-02-17,457,11,85
Henan,China,33.882,113.61399999999999,2020-02-17,1246,16,509
Hong Kong,China,22.3,114.2,2020-02-17,60,1,2
Hubei,China,30.9756,112.2707,2020-02-17,59989,1789,7862
Hunan,China,27.6104,111.7088,2020-02-17,1006,3,498
Inner Mongolia,China,44.0935,113.9448,2020-02-17,72,0,8
Jiangsu,China,32.9711,119.455,2020-02-17,626,0,258
Jiangxi,China,27.614,115.7221,2020-02-17,930,1,275
Jilin,China,43.6661,126.1923,2020-02-17,89,1,34
Liaoning,China,41.2956,122.6085,2020-02-17,121,1,43
Macau,China,22.1667,113.55,2020-02-17,10,0,5
Ningxia,China,37.2692,106.1655,2020-02-17,70,0,35
Qinghai,China,35.7452,95.9956,2020-02-17,18,0,13
Shaanxi,China,35.1917,108.8701,2020-02-17,240,0,79
Shandong,China,36.3427,118.1498,2020-02-17,541,2,191
Shanghai,China,31.201999999999998,121.4491,2020-02-17,333,1,161
Shanxi,China,37.5777,112.2922,2020-02-17,130,0,53
